Btl_Cnt,Cst_Cnt,Depth_ID,Depthm,T_degC,O2ml_L,R_Depth,Unnamed: 0,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec
879590,34985,20-1810SR-PR-296-1844-08331000-0000A-7,0,18.4,5.425,0.0,34984.0,20-1810SR-PR-296-1844-08331000,4.0,10/23/2018,2018.0,10.0,32.24502,-123.49177
879627,34986,20-1810SR-MX-296-1252-08331100-0000A-7,0,18.717,5.414,0.0,34985.0,20-1810SR-MX-296-1252-08331100,4.0,10/23/2018,2018.0,10.0,31.9123,-124.17022
879656,34987,20-1810SR-MX-294-0146-08670330-0000A-7,0,18.753,6.103,0.0,34986.0,20-1810SR-MX-294-0146-08670330,4.0,10/21/2018,2018.0,10.0,33.88987,-118.48993
879666,34988,20-1810SR-MX-294-0357-08670350-0000A-7,0,18.732,5.662,0.0,34987.0,20-1810SR-MX-294-0357-08670350,4.0,10/21/2018,2018.0,10.0,33.82288,-118.62762
879695,34989,20-1810SR-MX-294-0807-08670400-0000A-7,0,19.673,5.526,0.0,34988.0,20-1810SR-MX-294-0807-08670400,4.0,10/21/2018,2018.0,10.0,33.65663,-118.97522
879727,34990,20-1810SR-MX-294-1253-08670450-0000A-7,0,19.827,5.317,0.0,34989.0,20-1810SR-MX-294-1253-08670450,4.0,10/21/2018,2018.0,10.0,33.49032,-119.31798
879757,34991,20-1810SR-PR-294-1750-08670500-0000A-7,0,17.329,5.64,0.0,34990.0,20-1810SR-PR-294-1750-08670500,4.0,10/21/2018,2018.0,10.0,33.32057,-119.65168
879775,34992,20-1810SR-MX-294-2039-08670550-0000A-7,0,18.09,5.558,0.0,34991.0,20-1810SR-MX-294-2039-08670550,4.0,10/21/2018,2018.0,10.0,33.15648,-120.0069
879806,34993,20-1810SR-MX-295-0050-08670600-0000A-7,0,18.105,5.564,0.0,34992.0,20-1810SR-MX-295-0050-08670600,4.0,10/22/2018,2018.0,10.0,32.98933,-120.3499
879835,34994,20-1810SR-MX-295-0707-08670700-0000A-7,0,17.46,5.618,0.0,34993.0,20-1810SR-MX-295-0707-08670700,4.0,10/22/2018,2018.0,10.0,32.65643,-121.03267
879864,34995,20-1810SR-MX-295-1337-08670800-0000A-7,0,18.024,5.483,0.0,34994.0,20-1810SR-MX-295-1337-08670800,4.0,10/22/2018,2018.0,10.0,32.32253,-121.71487
879894,34996,20-1810SR-PR-295-1943-08670900-0000A-7,0,18.336,5.441,0.0,34995.0,20-1810SR-PR-295-1943-08670900,4.0,10/22/2018,2018.0,10.0,31.98983,-122.39337
879929,34997,20-1810SR-MX-296-0126-08671000-0000A-7,0,18.342,5.438,0.0,34996.0,20-1810SR-MX-296-0126-08671000,4.0,10/23/2018,2018.0,10.0,31.65638,-123.07092
879958,34998,20-1810SR-MX-296-0707-08671100-0000A-7,0,18.954,5.355,0.0,34997.0,20-1810SR-MX-296-0707-08671100,4.0,10/23/2018,2018.0,10.0,31.3234,-123.74378
879989,34999,20-1810SR-MX-294-0053-08680325-0000A-7,0,18.49,5.966,0.0,34998.0,20-1810SR-MX-294-0053-08680325,4.0,10/21/2018,2018.0,10.0,33.8873,-118.44567
879995,35000,20-1810SR-MX-293-2105-08850301-0000A-7,0,19.356,5.813,0.0,34999.0,20-1810SR-MX-293-2105-08850301,4.0,10/20/2018,2018.0,10.0,33.667,-118.07713
880000,35001,20-1810SR-MX-293-1839-09000277-0000A-7,0,17.511,5.835,0.0,35000.0,20-1810SR-MX-293-1839-09000277,4.0,10/20/2018,2018.0,10.0,33.49578,-117.7501
880006,35002,20-1810SR-PR-293-1639-09000280-0000A-7,0,17.6,6.012,0.0,35001.0,20-1810SR-PR-293-1639-09000280,4.0,10/20/2018,2018.0,10.0,33.48512,-117.76727
880021,35003,20-1810SR-MX-293-1338-09000300-0000A-7,0,19.986,5.324,0.0,35002.0,20-1810SR-MX-293-1338-09000300,4.0,10/20/2018,2018.0,10.0,33.41808,-117.9047
880050,35004,20-1810SR-MX-293-0937-09000350-0000A-7,0,20.712,5.268,0.0,35003.0,20-1810SR-MX-293-0937-09000350,4.0,10/20/2018,2018.0,10.0,33.25192,-118.2499
880074,35005,20-1810SR-MX-293-0633-09000370-0000A-7,0,20.284,5.386,0.0,35004.0,20-1810SR-MX-293-0633-09000370,4.0,10/20/2018,2018.0,10.0,33.1849,-118.3865
880104,35006,20-1810SR-MX-293-0055-09000450-0000A-7,0,20.297,5.315,0.0,35005.0,20-1810SR-MX-293-0055-09000450,4.0,10/20/2018,2018.0,10.0,32.91913,-118.93448
880133,35007,20-1810SR-PR-292-1930-09000530-0000A-7,0,19.521,5.359,0.0,35006.0,20-1810SR-PR-292-1930-09000530,4.0,10/19/2018,2018.0,10.0,32.65192,-119.48083
880170,35008,20-1810SR-MX-292-1419-09000600-0000A-7,0,19.457,5.329,0.0,35007.0,20-1810SR-MX-292-1419-09000600,4.0,10/19/2018,2018.0,10.0,32.41873,-119.95882
880199,35009,20-1810SR-MX-292-0800-09000700-0000A-7,0,18.036,5.563,0.0,35008.0,20-1810SR-MX-292-0800-09000700,4.0,10/19/2018,2018.0,10.0,32.08488,-120.63753
880230,35010,20-1810SR-MX-292-0136-09000800-0000A-7,0,18.408,5.484,0.0,35009.0,20-1810SR-MX-292-0136-09000800,4.0,10/19/2018,2018.0,10.0,31.752,-121.31472
880259,35011,20-1810SR-PR-291-1905-09000900-0000A-7,0,18.747,5.439,0.0,35010.0,20-1810SR-PR-291-1905-09000900,4.0,10/18/2018,2018.0,10.0,31.4185,-121.9901
880294,35012,20-1810SR-MX-291-1247-09001000-0000A-7,0,18.5,5.455,0.0,35011.0,20-1810SR-MX-291-1247-09001000,4.0,10/18/2018,2018.0,10.0,31.08477,-122.66182
880322,35013,20-1810SR-MX-291-0635-09001100-0000A-7,0,19.429,5.344,0.0,35012.0,20-1810SR-MX-291-0635-09001100,4.0,10/18/2018,2018.0,10.0,30.75177,-123.33148
880350,35014,20-1810SR-MX-291-0013-09001200-0000A-7,0,18.998,5.385,0.0,35013.0,20-1810SR-MX-291-0013-09001200,4.0,10/18/2018,2018.0,10.0,30.41798,-123.99847
880380,35015,20-1810SR-MX-287-2304-09170264-0000A-7,0,19.59,5.649,0.0,35014.0,20-1810SR-MX-287-2304-09170264,4.0,10/14/2018,2018.0,10.0,33.23893,-117.46312
880385,35016,20-1810SR-PR-287-1828-09330267-0000A-7,0,19.627,5.616,0.0,35015.0,20-1810SR-PR-287-1828-09330267,4.0,10/14/2018,2018.0,10.0,32.9578,-117.3058
880399,35017,20-1810SR-MX-288-0150-09330280-0000A-7,0,19.582,5.612,0.0,35016.0,20-1810SR-MX-288-0150-09330280,4.0,10/15/2018,2018.0,10.0,32.91308,-117.39548
880427,35018,20-1810SR-MX-288-0443-09330300-0000A-7,0,20.436,5.279,0.0,35017.0,20-1810SR-MX-288-0443-09330300,4.0,10/15/2018,2018.0,10.0,32.84677,-117.53153
880455,35019,20-1810SR-MX-288-0852-09330350-0000A-7,0,19.445,5.329,0.0,35018.0,20-1810SR-MX-288-0852-09330350,4.0,10/15/2018,2018.0,10.0,32.67987,-117.8736
880484,35020,20-1810SR-MX-288-1257-09330400-0000A-7,0,19.56,5.359,0.0,35019.0,20-1810SR-MX-288-1257-09330400,4.0,10/15/2018,2018.0,10.0,32.51357,-118.21287
880514,35021,20-1810SR-PR-288-1728-09330450-0000A-7,0,19.489,5.362,0.0,35020.0,20-1810SR-PR-288-1728-09330450,4.0,10/15/2018,2018.0,10.0,32.34667,-118.55423
880550,35022,20-1810SR-MX-288-2149-09330500-0000A-7,0,19.561,5.369,0.0,35021.0,20-1810SR-MX-288-2149-09330500,4.0,10/15/2018,2018.0,10.0,32.17978,-118.89353
880580,35023,20-1810SR-MX-289-0203-09330550-0000A-7,0,19.574,5.317,0.0,35022.0,20-1810SR-MX-289-0203-09330550,4.0,10/16/2018,2018.0,10.0,32.0139,-119.23247
880609,35024,20-1810SR-MX-289-0612-09330600-0000A-7,0,19.56,5.35,0.0,35023.0,20-1810SR-MX-289-0612-09330600,4.0,10/16/2018,2018.0,10.0,31.84672,-119.5715
880638,35025,20-1810SR-MX-289-1223-09330700-0000A-7,0,17.959,5.564,0.0,35024.0,20-1810SR-MX-289-1223-09330700,4.0,10/16/2018,2018.0,10.0,31.51307,-120.24683
880666,35026,20-1810SR-PR-289-1823-09330800-0000A-7,0,18.664,5.485,0.0,35025.0,20-1810SR-PR-289-1823-09330800,4.0,10/16/2018,2018.0,10.0,31.18027,-120.92122
880703,35027,20-1810SR-MX-290-0019-09330900-0000A-7,0,19.496,5.348,0.0,35026.0,20-1810SR-MX-290-0019-09330900,4.0,10/17/2018,2018.0,10.0,30.84578,-121.58962
880731,35028,20-1810SR-MX-290-0615-09331000-0000A-7,0,19.532,5.325,0.0,35027.0,20-1810SR-MX-290-0615-09331000,4.0,10/17/2018,2018.0,10.0,30.51338,-122.2589
880759,35029,20-1810SR-MX-290-1211-09331100-0000A-7,0,19.029,5.363,0.0,35028.0,20-1810SR-MX-290-1211-09331100,4.0,10/17/2018,2018.0,10.0,30.17933,-122.92338
880787,35030,20-1810SR-PR-290-1810-09331200-0000A-7,0,18.906,5.419,0.0,35029.0,20-1810SR-PR-290-1810-09331200,4.0,10/17/2018,2018.0,10.0,29.84717,-123.58708
880823,35031,20-1810SR-MX-287-2031-09340264-0000A-7,0,19.877,5.619,0.0,35030.0,20-1810SR-MX-287-2031-09340264,4.0,10/14/2018,2018.0,10.0,32.9516,-117.28323
880828,35032,20-1902RL-MX-042-0030-08000510-0000A-7,0,14.302,5.666,0.0,35031.0,20-1902RL-MX-042-0030-08000510,1.0,02/11/2019,2019.0,2.0,34.4515,-120.523
880839,35033,20-1902RL-MX-041-2042-08000550-0000A-7,0,14.528,5.814,0.0,35032.0,20-1902RL-MX-041-2042-08000550,1.0,02/10/2019,2019.0,2.0,34.31217,-120.79233
880872,35034,20-1902RL-MX-041-1607-08000600-0000A-7,0,14.224,5.846,0.0,35033.0,20-1902RL-MX-041-1607-08000600,1.0,02/10/2019,2019.0,2.0,34.15367,-121.15217
880904,35035,20-1902RL-MX-041-1034-08000700-0000A-7,0,13.751,5.939,0.0,35034.0,20-1902RL-MX-041-1034-08000700,1.0,02/10/2019,2019.0,2.0,33.82032,-121.838
880936,35036,20-1902RL-MX-041-0426-08000800-0000A-7,0,15.009,5.817,0.0,35035.0,20-1902RL-MX-041-0426-08000800,1.0,02/10/2019,2019.0,2.0,33.47767,-122.5455
880969,35037,20-1902RL-MX-040-2240-08000900-0000A-7,0,14.871,5.838,0.0,35036.0,20-1902RL-MX-040-2240-08000900,1.0,02/09/2019,2019.0,2.0,33.147,-123.21867
880998,35038,20-1902RL-MX-040-1636-08001000-0000A-7,0,13.965,5.948,0.0,35037.0,20-1902RL-MX-040-1636-08001000,1.0,02/09/2019,2019.0,2.0,32.81432,-123.89932
881030,35039,20-1902RL-MX-042-0445-08180469-0000A-7,0,14.825,5.795,0.0,35038.0,20-1902RL-MX-042-0445-08180469,1.0,02/11/2019,2019.0,2.0,34.27982,-120.02767
881063,35040,20-1902RL-MX-042-1001-08330406-0000A-7,0,14.613,5.597,0.0,35039.0,20-1902RL-MX-042-1001-08330406,1.0,02/11/2019,2019.0,2.0,34.22282,-119.40917
881070,35041,20-1902RL-MX-042-1148-08330420-0000A-7,0,14.69,5.554,0.0,35040.0,20-1902RL-MX-042-1148-08330420,1.0,02/11/2019,2019.0,2.0,34.17967,-119.50982
881084,35042,20-1902RL-MX-042-1746-08330510-0000A-7,0,14.077,5.803,0.0,35041.0,20-1902RL-MX-042-1746-08330510,1.0,02/11/2019,2019.0,2.0,33.87367,-120.13467
881098,35043,20-1902RL-MX-042-2058-08330550-0000A-7,0,13.976,5.891,0.0,35042.0,20-1902RL-MX-042-2058-08330550,1.0,02/11/2019,2019.0,2.0,33.744,-120.39932
881133,35044,20-1902RL-MX-043-2340-08670330-0000A-7,0,14.933,6.236,0.0,35043.0,20-1902RL-MX-043-2340-08670330,1.0,02/12/2019,2019.0,2.0,33.8855,-118.48882
881142,35045,20-1902RL-MX-043-2038-08670350-0000A-7,0,15.105,5.912,0.0,35044.0,20-1902RL-MX-043-2038-08670350,1.0,02/12/2019,2019.0,2.0,33.82032,-118.631
881174,35046,20-1902RL-MX-043-1519-08670400-0000A-7,0,14.321,5.786,0.0,35045.0,20-1902RL-MX-043-1519-08670400,1.0,02/12/2019,2019.0,2.0,33.65267,-118.9585
881209,35047,20-1902RL-MX-043-1051-08670450-0000A-7,0,14.261,5.891,0.0,35046.0,20-1902RL-MX-043-1051-08670450,1.0,02/12/2019,2019.0,2.0,33.4935,-119.32082
881239,35048,20-1902RL-MX-043-0718-08670500-0000A-7,0,14.232,5.843,0.0,35047.0,20-1902RL-MX-043-0718-08670500,1.0,02/12/2019,2019.0,2.0,33.32182,-119.6695
881250,35049,20-1902RL-MX-043-0324-08670550-0000A-7,0,14.192,5.931,0.0,35048.0,20-1902RL-MX-043-0324-08670550,1.0,02/12/2019,2019.0,2.0,33.15817,-120.00567
881280,35050,20-1902RL-MX-038-0019-09000280-0000A-7,0,15.616,5.696,0.0,35049.0,20-1902RL-MX-038-0019-09000280,1.0,02/07/2019,2019.0,2.0,33.48117,-117.77
881289,35051,20-1902RL-MX-038-0256-09000300-0000A-7,0,15.382,5.778,0.0,35050.0,20-1902RL-MX-038-0256-09000300,1.0,02/07/2019,2019.0,2.0,33.41817,-117.9115
881318,35052,20-1902RL-MX-038-0701-09000350-0000A-7,0,15.669,5.693,0.0,35051.0,20-1902RL-MX-038-0701-09000350,1.0,02/07/2019,2019.0,2.0,33.25232,-118.2475
881341,35053,20-1902RL-MX-038-1000-09000370-0000A-7,0,15.345,5.669,0.0,35052.0,20-1902RL-MX-038-1000-09000370,1.0,02/07/2019,2019.0,2.0,33.18067,-118.38632
881371,35054,20-1902RL-MX-038-1530-09000450-0000A-7,0,15.519,5.68,0.0,35053.0,20-1902RL-MX-038-1530-09000450,1.0,02/07/2019,2019.0,2.0,32.91067,-118.92132
881400,35055,20-1902RL-MX-038-2143-09000530-0000A-7,0,14.676,5.903,0.0,35054.0,20-1902RL-MX-038-2143-09000530,1.0,02/07/2019,2019.0,2.0,32.6425,-119.47983
881430,35056,20-1902RL-MX-039-0246-09000600-0000A-7,0,14.133,6.016,0.0,35055.0,20-1902RL-MX-039-0246-09000600,1.0,02/08/2019,2019.0,2.0,32.40982,-119.95833
881460,35057,20-1902RL-MX-039-0839-09000700-0000A-7,0,15.033,5.799,0.0,35056.0,20-1902RL-MX-039-0839-09000700,1.0,02/08/2019,2019.0,2.0,32.07948,-120.62732
881491,35058,20-1902RL-MX-039-1428-09000800-0000A-7,0,15.566,5.719,0.0,35057.0,20-1902RL-MX-039-1428-09000800,1.0,02/08/2019,2019.0,2.0,31.74617,-121.31067
881519,35059,20-1902RL-MX-039-2024-09000900-0000A-7,0,15.738,5.692,0.0,35058.0,20-1902RL-MX-039-2024-09000900,1.0,02/08/2019,2019.0,2.0,31.42,-121.984
881551,35060,20-1902RL-MX-040-0226-09001000-0000A-7,0,15.785,5.741,0.0,35059.0,20-1902RL-MX-040-0226-09001000,1.0,02/09/2019,2019.0,2.0,31.081,-122.652
881582,35061,20-1904RL-MX-107-1347-07670490-0000A-7,0,10.686,5.202,0.0,35060.0,20-1904RL-MX-107-1347-07670490,2.0,04/17/2019,2019.0,4.0,35.08882,-120.77532
881592,35062,20-1904RL-MX-107-1119-07670510-0000A-7,0,13.311,6.17,0.0,35061.0,20-1904RL-MX-107-1119-07670510,2.0,04/17/2019,2019.0,4.0,35.0185,-120.9135
881612,35063,20-1904RL-MX-107-0749-07670550-0000A-7,0,14.021,6.028,0.0,35062.0,20-1904RL-MX-107-0749-07670550,2.0,04/17/2019,2019.0,4.0,34.88817,-121.19983
881644,35064,20-1904RL-MX-107-0410-07670600-0000A-7,0,14.11,5.999,0.0,35063.0,20-1904RL-MX-107-0410-07670600,2.0,04/17/2019,2019.0,4.0,34.72,-121.55417
881672,35065,20-1904RL-MX-106-2219-07670700-0000A-7,0,14.288,6.042,0.0,35064.0,20-1904RL-MX-106-2219-07670700,2.0,04/16/2019,2019.0,4.0,34.38582,-122.2445
881702,35066,20-1904RL-PR-106-1702-07670800-0000A-7,0,14.834,5.894,0.0,35065.0,20-1904RL-PR-106-1702-07670800,2.0,04/16/2019,2019.0,4.0,34.0485,-122.96417
881738,35067,20-1904RL-MX-107-2027-08000505-0000A-7,0,11.544,4.459,0.0,35066.0,20-1904RL-MX-107-2027-08000505,2.0,04/17/2019,2019.0,4.0,34.4655,-120.49417
881743,35068,20-1904RL-PR-107-1853-08000510-0000A-7,0,11.381,4.375,0.0,35067.0,20-1904RL-PR-107-1853-08000510,2.0,04/17/2019,2019.0,4.0,34.45332,-120.52917
881758,35069,20-1904RL-MX-105-1053-08000550-0000A-7,0,13.756,6.092,0.0,35068.0,20-1904RL-MX-105-1053-08000550,2.0,04/15/2019,2019.0,4.0,34.32667,-120.79317
881790,35070,20-1904RL-PR-105-1604-08000600-0000A-7,0,13.538,5.901,0.0,35069.0,20-1904RL-PR-105-1604-08000600,2.0,04/15/2019,2019.0,4.0,34.14882,-121.15433
881825,35071,20-1904RL-MX-105-2104-08000700-0000A-7,0,14.849,5.932,0.0,35070.0,20-1904RL-MX-105-2104-08000700,2.0,04/15/2019,2019.0,4.0,33.81382,-121.84582
881858,35072,20-1904RL-MX-106-0249-08000800-0000A-7,0,15.403,5.829,0.0,35071.0,20-1904RL-MX-106-0249-08000800,2.0,04/16/2019,2019.0,4.0,33.48667,-122.54217
881889,35073,20-1904RL-MX-106-0827-08000900-0000A-7,0,15.335,5.804,0.0,35072.0,20-1904RL-MX-106-0827-08000900,2.0,04/16/2019,2019.0,4.0,33.14367,-123.228
881919,35074,20-1904RL-MX-099-2312-08170435-0000A-7,0,12.723,4.462,0.0,35073.0,20-1904RL-MX-099-2312-08170435,2.0,04/09/2019,2019.0,4.0,34.4,-119.8035
881957,35076,20-1904RL-MX-100-0535-08330394-0000A-7,0,13.702,5.591,0.0,35075.0,20-1904RL-MX-100-0535-08330394,2.0,04/10/2019,2019.0,4.0,34.26182,-119.334
881961,35077,20-1904RL-MX-100-0339-08330406-0000A-7,0,13.312,5.672,0.0,35076.0,20-1904RL-MX-100-0339-08330406,2.0,04/10/2019,2019.0,4.0,34.2215,-119.42183
881968,35078,20-1904RL-MX-100-0148-08330420-0000A-7,0,13.109,5.654,0.0,35077.0,20-1904RL-MX-100-0148-08330420,2.0,04/10/2019,2019.0,4.0,34.17682,-119.51082
881987,35079,20-1904RL-MX-099-1403-08330510-0000A-7,0,12.902,5.292,0.0,35078.0,20-1904RL-MX-099-1403-08330510,2.0,04/09/2019,2019.0,4.0,33.87338,-120.11863
882000,35080,20-1904RL-MX-099-0928-08330550-0000A-7,0,13.842,6.017,0.0,35079.0,20-1904RL-MX-099-0928-08330550,2.0,04/09/2019,2019.0,4.0,33.74467,-120.41932
882031,35081,20-1904RL-MX-105-0113-08330600-0000A-7,0,14.517,5.963,0.0,35080.0,20-1904RL-MX-105-0113-08330600,2.0,04/15/2019,2019.0,4.0,33.57948,-120.75717
882061,35082,20-1904RL-PR-104-1920-08330700-0000A-7,0,14.414,5.946,0.0,35081.0,20-1904RL-PR-104-1920-08330700,2.0,04/14/2019,2019.0,4.0,33.23898,-121.4385
882096,35083,20-1904RL-MX-104-1344-08330800-0000A-7,0,15.278,5.819,0.0,35082.0,20-1904RL-MX-104-1344-08330800,2.0,04/14/2019,2019.0,4.0,32.91282,-122.13017
882126,35084,20-1904RL-MX-104-0813-08330900-0000A-7,0,15.549,5.78,0.0,35083.0,20-1904RL-MX-104-0813-08330900,2.0,04/14/2019,2019.0,4.0,32.58067,-122.812
882164,35086,20-1904RL-MX-100-1351-08670330-0000A-7,0,14.509,5.88,0.0,35085.0,20-1904RL-MX-100-1351-08670330,2.0,04/10/2019,2019.0,4.0,33.8885,-118.4915
882173,35087,20-1904RL-PR-100-1726-08670350-0000A-7,0,14.403,5.859,0.0,35086.0,20-1904RL-PR-100-1726-08670350,2.0,04/10/2019,2019.0,4.0,33.82117,-118.62
882208,35088,20-1904RL-MX-100-2210-08670400-0000A-7,0,15.387,5.988,0.0,35087.0,20-1904RL-MX-100-2210-08670400,2.0,04/10/2019,2019.0,4.0,33.65367,-118.97632
882241,35089,20-1904RL-PR-098-1922-08670450-0000A-7,0,14.991,6.091,0.0,35088.0,20-1904RL-PR-098-1922-08670450,2.0,04/08/2019,2019.0,4.0,33.48132,-119.31367
882279,35090,20-1904RL-MX-098-2320-08670500-0000A-7,0,14.723,6.209,0.0,35089.0,20-1904RL-MX-098-2320-08670500,2.0,04/08/2019,2019.0,4.0,33.32117,-119.66517
882321,35092,20-1904RL-MX-103-0900-08670600-0000A-7,0,14.573,5.911,0.0,35091.0,20-1904RL-MX-103-0900-08670600,2.0,04/13/2019,2019.0,4.0,32.98967,-120.3485
882352,35093,20-1904RL-PR-103-1549-08670700-0000A-7,0,14.947,5.873,0.0,35092.0,20-1904RL-PR-103-1549-08670700,2.0,04/13/2019,2019.0,4.0,32.66817,-121.04332
882388,35094,20-1904RL-MX-103-2047-08670800-0000A-7,0,15.455,5.827,0.0,35093.0,20-1904RL-MX-103-2047-08670800,2.0,04/13/2019,2019.0,4.0,32.3205,-121.71583
882418,35095,20-1904RL-MX-104-0228-08670900-0000A-7,0,16.327,5.697,0.0,35094.0,20-1904RL-MX-104-0228-08670900,2.0,04/14/2019,2019.0,4.0,31.99182,-122.39683
882451,35096,20-1904RL-MX-100-1531-08680325-0000A-7,0,13.255,5.011,0.0,35095.0,20-1904RL-MX-100-1531-08680325,2.0,04/10/2019,2019.0,4.0,33.88617,-118.44367
882456,35097,20-1904RL-MX-101-0441-08850301-0000A-7,0,12.982,5.248,0.0,35096.0,20-1904RL-MX-101-0441-08850301,2.0,04/11/2019,2019.0,4.0,33.66832,-118.08967
882461,35098,20-1904RL-MX-098-0320-09000277-0000A-7,0,17.19,6.185,0.0,35097.0,20-1904RL-MX-098-0320-09000277,2.0,04/08/2019,2019.0,4.0,33.49132,-117.74967
882467,35099,20-1904RL-MX-098-0357-09000280-0000A-7,0,17.083,6.161,0.0,35098.0,20-1904RL-MX-098-0357-09000280,2.0,04/08/2019,2019.0,4.0,33.48312,-117.77028
882476,35100,20-1904RL-MX-098-0606-09000300-0000A-7,0,16.454,6.017,0.0,35099.0,20-1904RL-MX-098-0606-09000300,2.0,04/08/2019,2019.0,4.0,33.41682,-117.91282
882505,35101,20-1904RL-MX-098-0945-09000350-0000A-7,0,16.451,6.011,0.0,35100.0,20-1904RL-MX-098-0945-09000350,2.0,04/08/2019,2019.0,4.0,33.249,-118.255
882530,35102,20-1904RL-MX-098-1220-09000370-0000A-7,0,15.772,6.008,0.0,35101.0,20-1904RL-MX-098-1220-09000370,2.0,04/08/2019,2019.0,4.0,33.1795,-118.38217
882561,35103,20-1904RL-PR-097-1812-09000450-0000A-7,0,15.457,5.931,0.0,35102.0,20-1904RL-PR-097-1812-09000450,2.0,04/07/2019,2019.0,4.0,32.92432,-118.93932
882596,35104,20-1904RL-MX-097-1230-09000530-0000A-7,0,15.788,5.809,0.0,35103.0,20-1904RL-MX-097-1230-09000530,2.0,04/07/2019,2019.0,4.0,32.65598,-119.48317
882627,35105,20-1904RL-MX-097-0725-09000600-0000A-7,0,15.886,5.809,0.0,35104.0,20-1904RL-MX-097-0725-09000600,2.0,04/07/2019,2019.0,4.0,32.4175,-119.96266
882658,35106,20-1904RL-MX-097-0130-09000700-0000A-7,0,15.638,5.859,0.0,35105.0,20-1904RL-MX-097-0130-09000700,2.0,04/07/2019,2019.0,4.0,32.08382,-120.64132
882689,35107,20-1904RL-PR-096-1935-09000800-0000A-7,0,16.03,5.786,0.0,35106.0,20-1904RL-PR-096-1935-09000800,2.0,04/06/2019,2019.0,4.0,31.75482,-121.31467
882724,35108,20-1904RL-MX-096-1333-09000900-0000A-7,0,16.156,5.717,0.0,35107.0,20-1904RL-MX-096-1333-09000900,2.0,04/06/2019,2019.0,4.0,31.4175,-121.99183
882754,35109,20-1904RL-MX-096-0744-09001000-0000A-7,0,16.739,5.621,0.0,35108.0,20-1904RL-MX-096-0744-09001000,2.0,04/06/2019,2019.0,4.0,31.08082,-122.6615
882784,35110,20-1904RL-MX-096-0201-09001100-0000A-7,0,16.63,5.678,0.0,35109.0,20-1904RL-MX-096-0201-09001100,2.0,04/06/2019,2019.0,4.0,30.7505,-123.33182
882815,35111,20-1904RL-MX-095-2001-09001200-0000A-7,0,16.953,5.644,0.0,35110.0,20-1904RL-MX-095-2001-09001200,2.0,04/05/2019,2019.0,4.0,30.4185,-123.99817
882847,35112,20-1904RL-MX-092-2306-09330267-0000A-7,0,16.12,6.218,0.0,35111.0,20-1904RL-MX-092-2306-09330267,2.0,04/02/2019,2019.0,4.0,32.95217,-117.30717
882856,35113,20-1904RL-MX-093-0159-09330280-0000A-7,0,16.305,5.98,0.0,35112.0,20-1904RL-MX-093-0159-09330280,2.0,04/03/2019,2019.0,4.0,32.9095,-117.4015
882886,35114,20-1904RL-MX-093-0422-09330300-0000A-7,0,16.127,6.021,0.0,35113.0,20-1904RL-MX-093-0422-09330300,2.0,04/03/2019,2019.0,4.0,32.845,-117.52782
882957,35117,20-1904RL-PR-093-1657-09330450-0000A-7,0,16.484,5.722,0.0,35116.0,20-1904RL-PR-093-1657-09330450,2.0,04/03/2019,2019.0,4.0,32.34467,-118.56332
882991,35118,20-1904RL-MX-093-2034-09330500-0000A-7,0,16.42,5.738,0.0,35117.0,20-1904RL-MX-093-2034-09330500,2.0,04/03/2019,2019.0,4.0,32.18532,-118.887
883020,35119,20-1904RL-MX-094-0037-09330550-0000A-7,0,16.448,5.757,0.0,35118.0,20-1904RL-MX-094-0037-09330550,2.0,04/04/2019,2019.0,4.0,32.0125,-119.24017
883050,35120,20-1904RL-MX-094-0418-09330600-0000A-7,0,16.158,5.805,0.0,35119.0,20-1904RL-MX-094-0418-09330600,2.0,04/04/2019,2019.0,4.0,31.84682,-119.57432
883079,35121,20-1904RL-MX-094-0956-09330700-0000A-7,0,15.826,5.811,0.0,35120.0,20-1904RL-MX-094-0956-09330700,2.0,04/04/2019,2019.0,4.0,31.51582,-120.2445
883107,35122,20-1904RL-PR-094-1642-09330800-0000A-7,0,16.482,5.71,0.0,35121.0,20-1904RL-PR-094-1642-09330800,2.0,04/04/2019,2019.0,4.0,31.1825,-120.91582
883142,35123,20-1904RL-MX-094-2154-09330900-0000A-7,0,16.465,5.712,0.0,35122.0,20-1904RL-MX-094-2154-09330900,2.0,04/04/2019,2019.0,4.0,30.852,-121.58182
883172,35124,20-1904RL-MX-095-0352-09331000-0000A-7,0,15.992,5.761,0.0,35123.0,20-1904RL-MX-095-0352-09331000,2.0,04/05/2019,2019.0,4.0,30.51032,-122.25917
883202,35125,20-1904RL-MX-095-0906-09331100-0000A-7,0,16.507,5.675,0.0,35124.0,20-1904RL-MX-095-0906-09331100,2.0,04/05/2019,2019.0,4.0,30.18082,-122.92283
883230,35126,20-1904RL-PR-095-1521-09331200-0000A-7,0,16.412,5.694,0.0,35125.0,20-1904RL-PR-095-1521-09331200,2.0,04/05/2019,2019.0,4.0,29.85332,-123.59717
883266,35127,20-1904RL-MX-093-0042-09340264-0000A-7,0,16.128,6.628,0.0,35126.0,20-1904RL-MX-093-0042-09340264,2.0,04/03/2019,2019.0,4.0,32.9465,-117.28483
883271,35128,20-1907BH-PR-206-1632-07670490-0000A-7,0,13.414,6.773,0.0,35127.0,20-1907BH-PR-206-1632-07670490,3.0,07/25/2019,2019.0,7.0,35.0892,-120.77232
